"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Port Shelter","PM1","1992-06-03","1","Middle Water","3.1","1","0.04","0.4","0.053","0.009","0.06","2.7","88","6.1","1","1.8","8.3","25.2","31.2"
"Port Shelter","PM1","1992-06-03","1","Bottom Water","1.8","1","0.06","0.34","0.048","0.011","0.06","1.6","50","3.5","1","1.7","8.2","24.8","31.3"
"Port Shelter","PM1","1992-07-31","1","Surface Water","1.8","2.5","0.08","0.55","0.024","0.02","0.03","0.9","96","5.8","1","2.2","8.3","28.8","31.1"
"Port Shelter","PM1","1992-07-31","1","Middle Water","1","1","0.07","0.38","0.028","0.028","0.06","<0.2","38","2.6","1","1.5","7.8","25.2","32"
"Port Shelter","PM1","1992-07-31","1","Bottom Water","0.6","4","0.07","0.35","0.064","0.037","0.14","0.5","39","2.8","3","3.1","7.8","24.2","33.2"
"Port Shelter","PM1","1992-08-18","1","Surface Water","2","3","0.04","0.2","0.013","0.012","0.02","1.1","111","7.2","1","1.8","8","29","30.7"
"Port Shelter","PM1","1992-08-18","1","Middle Water","2","11","0.07","0.15","<0.005","0.014","0.01","1.6","105","6.8","1","1.7","8","28.4","31"
"Port Shelter","PM1","1992-08-18","1","Bottom Water","2","5.5","0.08","0.2","0.017","0.014","0.02","1.1","82","5.4","1","1.7","8","28","31.3"
"Port Shelter","PM1","1992-09-25","1","Surface Water","0.9","0.5","0.14","0.25","<0.005","0.032","0.01","1.1","105","6.8","1","2.4","8.2","29.2","32.3"
"Port Shelter","PM1","1992-09-25","1","Middle Water","0.9","1","0.11","0.32","0.017","0.017","0.07","1.1","84","5.4","1","1.1","8.2","28.6","32.2"
"Port Shelter","PM1","1992-09-25","1","Bottom Water","1.2","3.5","0.07","0.35","0.032","0.02","0.06","2.7","77","5.1","1","4.2","8.1","28.3","32.6"
"Port Shelter","PM1","1992-10-21","1","Surface Water","0.7","3.5","0.12","0.59","<0.005","0.016","0.02","2.1","88","6.1","1","2.5","8.1","25","33.4"
"Port Shelter","PM1","1992-10-21","1","Middle Water","0.8","3","0.12","0.58","<0.005","0.016","0.01","2.7","88","6.1","1","2.9","8.1","24.9","33.4"
"Port Shelter","PM1","1992-10-21","1","Bottom Water","0.8","2","0.11","0.57","<0.005","0.018","0.01","2.1","86","6","1","2.4","8.1","24.7","33.4"
"Port Shelter","PM1","1992-11-20","1","Surface Water","0.7","6","0.26","0.49","0.039","0.035","0.06","<0.2","102","7.4","1","6.9","8.2","21.9","33.3"
"Port Shelter","PM1","1992-11-20","1","Middle Water","0.8","5.5","0.27","0.5","0.071","0.032","0.1","N/A","104","7.6","1","6.2","8.2","21.9","33.3"
"Port Shelter","PM1","1992-11-20","1","Bottom Water","0.7","9.5","0.25","0.62","0.081","0.039","0.12","N/A","102","7.5","4","9","8.2","21.8","33.4"
"Port Shelter","PM1","1992-12-17","1","Surface Water","1.3","0.5","0.11","0.47","0.021","0.056","0.04","0.3","N/A","N/A","1","1.9","8.2","19.7","33.2"
"Port Shelter","PM1","1992-12-17","1","Middle Water","1.2","0.5","0.04","0.53","0.035","0.042","0.05","0.3","N/A","N/A","1","2.3","8.3","19.5","33.2"
"Port Shelter","PM1","1992-12-17","1","Bottom Water","2","1.5","0.06","0.44","<0.005","0.042","0.02","0.3","N/A","N/A","3","2.8","8.2","19.5","33.2"
"Port Shelter","PM1","1993-01-15","1","Surface Water","1.1","3","0.27","0.58","0.064","0.014","0.12","0.6","107","8.3","4","3.4","8.2","18.5","33.1"
"Port Shelter","PM1","1993-01-15","1","Middle Water","1","2","0.23","0.72","0.077","0.02","0.14","0.5","101","7.9","1","2.9","8.3","18.6","33.1"
"Port Shelter","PM1","1993-01-15","1","Bottom Water","1.5","1.5","0.23","0.78","0.059","0.015","0.12","0.5","105","8.1","1","4.3","8.3","18.6","33.3"
"Port Shelter","PM1","1993-02-23","1","Surface Water","0.4","1.5","0.06","0.53","0.042","0.021","0.08","0.2","83","7.2","6","2.2","8.2","17.8","33.7"
"Port Shelter","PM1","1993-02-23","1","Middle Water","0.3","5.5","0.08","0.5","0.037","0.003","0.05","0.7","81","7","50","5.4","8.2","17.8","33.8"
"Port Shelter","PM1","1993-02-23","1","Bottom Water","0.5","17","0.06","0.52","0.031","0.008","0.05","0.6","81","7","22","3.4","8.2","17.8","33.9"
"Port Shelter","PM1","1993-03-22","1","Surface Water","0.5","1","0.03","0.31","0.073","0.012","0.08","0.6","91","7.2","7","1.8","8.3","17.6","33.5"
"Port Shelter","PM1","1993-03-22","1","Middle Water","0.5","1","0.04","0.29","0.09","0.017","0.1","0.6","92","7.2","8","1.2","8.3","17.5","33.5"
"Port Shelter","PM1","1993-03-22","1","Bottom Water","0.3","1.5","0.03","0.29","0.055","0.014","0.06","0.5","90","7.1","1","1.4","8.3","17.5","33.5"
"Port Shelter","PM1","1993-04-27","1","Surface Water","0.9","1","0.12","0.55","0.041","0.016","0.06","<0.2","85","6.6","25","4.9","8.1","22","32.9"
"Port Shelter","PM1","1993-04-27","1","Middle Water","0.5","7.5","0.09","0.39","0.02","0.019","0.03","1.3","83","6.6","4","5.3","8.2","21.5","33.2"
"Port Shelter","PM1","1993-04-27","1","Bottom Water","0.5","6.5","0.11","0.39","0.017","0.016","0.03","0.7","82","6.6","1","10.7","8.2","20.4","32.3"
"Port Shelter","PM1","1993-05-19","1","Surface Water","0.7","1","0.27","0.14","0.049","0.02","0.06","<0.2","92","6.3","1","2.5","8.2","27.6","32.4"
"Port Shelter","PM1","1993-05-19","1","Middle Water","0.6","0.5","0.27","0.16","0.095","0.028","0.1","0.4","77","5.3","1","2.7","8.2","27.6","32.6"
"Port Shelter","PM1","1993-05-19","1","Bottom Water","1.1","39","0.37","0.48","<0.005","0.049","0.26","0.3","80","5.8","1","4.2","8","24.8","33.3"
"Port Shelter","PM1","1993-06-23","1","Surface Water","1.1","1.5","0.05","0.22","0.081","0.02","0.09","0.3","110","7.2","1","1.8","8.5","30.3","27.4"
"Port Shelter","PM1","1993-06-23","1","Middle Water","0.8","2","0.05","0.3","0.063","0.028","0.07","0.3","112","8.3","1","1.7","8.4","24.1","33.9"
"Port Shelter","PM1","1993-06-23","1","Bottom Water","2.2","3","0.09","0.41","0.147","0.06","0.15","0.5","55","4.1","2","3.8","8.3","23.4","34.2"
"Port Shelter","PM1","1993-07-15","1","Surface Water","1.1","1.5","0.06","0.58","0.094","0.022","0.19","1.1","93","6.1","1","2.9","8.5","30.6","22.8"
"Port Shelter","PM1","1993-07-15","1","Middle Water","1.7","2","0.04","0.66","0.159","0.029","0.26","1.9","91","6.1","3","3.2","8.4","29.1","25.5"
"Port Shelter","PM1","1993-07-15","1","Bottom Water","1.3","1.5","0.03","0.61","0.115","0.024","0.17","1.2","77","5.3","1","7","8.2","27.8","29.6"
"Port Shelter","PM1","1993-08-11","1","Surface Water","1.5","0.5","0.05","0.27","0.127","0.034","0.13","0.3","94","6.4","1","1.8","8.4","27.9","32.6"
"Port Shelter","PM1","1993-08-11","1","Middle Water","1.3","1.5","0.14","0.39","0.121","0.047","0.13","<0.2","87","6.2","2","1.8","8.3","25.9","33.6"
"Port Shelter","PM1","1993-08-11","1","Bottom Water","0.8","2.5","0.1","0.45","0.127","0.07","0.29","<0.2","20","1.5","1","3.1","8","22.6","34.4"
"Port Shelter","PM1","1993-09-10","1","Surface Water","0.6","2.5","0.04","0.3","0.051","0.018","0.06","1.3","135","8.6","1","1.6","8.5","29.8","31.7"
"Port Shelter","PM1","1993-09-10","1","Middle Water","0.6","1.5","0.04","0.17","0.05","0.022","0.05","1.3","133","8.5","1","1.6","8.5","29.6","31.8"
"Port Shelter","PM1","1993-09-10","1","Bottom Water","0.8","1.5","0.02","0.33","0.063","0.022","0.07","1.4","108","7","2","1.9","8.4","28.2","32.3"
"Port Shelter","PM1","1993-10-26","1","Surface Water","1","4.5","0.06","0.34","0.032","0.014","0.04","3.2","103","7","1","2.8","8.4","25.5","32.5"
"Port Shelter","PM1","1993-10-26","1","Middle Water","0.9","6.1","0.05","0.33","0.036","0.015","0.04","2.1","104","7.1","1","2.7","8.4","25.5","32.5"
"Port Shelter","PM1","1993-10-26","1","Bottom Water","0.9","4.1","0.05","0.33","0.036","0.016","0.04","1.1","100","6.8","8","2.6","8.4","25.3","32.5"
"Port Shelter","PM1","1993-11-22","1","Surface Water","1","2.1","0.04","0.44","<0.005","0.011","0.04","0.9","111","8","4","2.1","8.2","22.1","32.7"
"Port Shelter","PM1","1993-11-22","1","Middle Water","1","1.9","0.07","0.49","<0.005","0.014","0.04","0.6","108","7.8","4","2.1","8.2","22","32.7"
"Port Shelter","PM1","1993-11-22","1","Bottom Water","1","1.9","0.05","0.46","<0.005","0.012","0.04","2","105","7.6","9","3.5","8.2","21.4","32.6"
"Port Shelter","PM1","1993-12-28","1","Surface Water","0.6","0.9","0.02","0.39","0.044","0.026","0.11","1.8","106","8.5","1","1.7","8","17","31.3"
"Port Shelter","PM1","1993-12-28","1","Middle Water","0.4","0.8","0.04","0.44","0.051","0.027","0.12","1.5","104","8.3","1","1.5","8.2","16.9","31.3"
"Port Shelter","PM1","1993-12-28","1","Bottom Water","0.6","0.8","0.03","0.47","0.057","0.027","0.13","1.5","104","8.3","1","1.8","8.2","16.8","31.4"
"Port Shelter","PM1","1994-01-17","1","Surface Water","1","0.8","0.09","0.53","0.036","0.022","0.09","1.4","110","8.6","5","1.6","8.2","18.7","31.1"
"Port Shelter","PM1","1994-01-17","1","Middle Water","0.9","0.7","0.05","0.46","0.034","0.019","0.08","1.7","104","8.1","<1","1.5","8.2","18.1","31"
"Port Shelter","PM1","1994-01-17","1","Bottom Water","0.8","0.6","0.05","0.5","0.029","0.018","0.07","1.6","102","8.1","1","1.5","8.2","17.9","31.1"
"Port Shelter","PM1","1994-02-18","1","Surface Water","0.4","1","0.05","0.17","0.04","0.011","0.08","0.5","106","8.4","30","1.5","8.4","17","32"
"Port Shelter","PM1","1994-02-18","1","Middle Water","0.4","0.6","0.05","0.18","0.069","0.014","0.11","1.4","112","9","14","1.5","8.4","17","32"
"Port Shelter","PM1","1994-02-18","1","Bottom Water","0.3","1.1","0.05","0.15","0.043","0.014","0.08","0.8","110","8.6","28","5.4","8.4","17.5","32.3"
"Port Shelter","PM1","1994-03-07","1","Surface Water","1","1.5","0.05","0.87","0.075","0.018","0.08","1.9","105","8.1","240","2.1","8.5","18.4","32.9"
"Port Shelter","PM1","1994-03-07","1","Middle Water","0.8","2.2","0.05","0.43","0.02","0.018","0.02","3","120","9.4","6","1.8","8.6","17.3","33.2"
"Port Shelter","PM1","1994-03-07","1","Bottom Water","0.8","1.2","0.04","0.44","0.037","0.018","0.04","2.8","118","9.4","10","1.8","8.6","17.1","33.2"
"Port Shelter","PM1","1994-04-18","1","Surface Water","0.7","1.5","0.03","0.23","0.032","0.015","0.04","2.4","88","6.2","<1","1.7","8.1","23.1","34.1"
"Port Shelter","PM1","1994-04-18","1","Middle Water","0.6","1.1","0.03","0.17","0.022","0.016","0.03","1.5","87","6.2","<1","1.7","8.1","22.5","34.1"
"Port Shelter","PM1","1994-04-18","1","Bottom Water","0.7","1.2","0.04","0.27","0.028","0.015","0.03","1.6","84","6.1","<1","1.7","8.1","21.8","34"
"Port Shelter","PM1","1994-05-09","1","Surface Water","0.7","0.8","0.04","0.23","0.051","0.014","0.1","1.6","89","6.1","2","1.7","8.4","25.6","30.8"
"Port Shelter","PM1","1994-05-09","1","Middle Water","0.9","0.7","0.05","0.19","0.073","0.014","0.11","1.6","95","6.5","<1","2.2","8.4","25.6","30.9"
"Port Shelter","PM1","1994-05-09","1","Bottom Water","0.8","1.6","0.05","0.17","0.076","0.01","0.08","0.5","90","6.3","4","2.5","8.3","24.2","33.1"
"Port Shelter","PM1","1994-06-02","1","Surface Water","1.4","1.8","0.05","0.32","0.032","0.021","0.04","2.4","88","5.8","<1","2.5","8.4","27.9","31.6"
"Port Shelter","PM1","1994-06-02","1","Middle Water","1.2","1.6","0.06","0.29","0.027","0.018","0.03","2.7","90","5.9","<1","2.5","8.4","27.9","31.7"
"Port Shelter","PM1","1994-06-02","1","Bottom Water","1.2","1.7","0.06","0.33","0.026","0.018","0.03","3.2","84","5.5","<1","4.4","8.4","27.6","32"
"Port Shelter","PM1","1994-07-15","1","Surface Water","1.1","3.4","0.04","0.17","0.041","0.018","0.05","2.3","82","5.5","100","2.9","8.3","29","23.7"
"Port Shelter","PM1","1994-07-15","1","Middle Water","1.1","2.2","0.04","0.13","0.022","0.018","0.03","2.6","88","5.8","44","2.4","8.3","29.2","27.2"
"Port Shelter","PM1","1994-07-15","1","Bottom Water","0.8","1.5","0.04","0.19","0.029","0.02","0.04","1.9","84","5.6","46","2.5","8.1","27.6","31.1"
"Port Shelter","PM1","1994-08-12","1","Surface Water","1.1","2","0.03","0.67","0.068","0.02","0.07","2.7","100","6.7","2","3.4","8.4","28.3","26.2"
"Port Shelter","PM1","1994-08-12","1","Middle Water","1.4","2.2","0.05","0.75","0.085","0.026","0.11","11","55","3.8","5","3","8.1","24","33.8"
"Port Shelter","PM1","1994-08-12","1","Bottom Water","0.4","6.8","0.04","0.65","0.006","0.036","0.17","2.5","43","3","3","5","8","23.3","34.3"
"Port Shelter","PM1","1994-09-07","1","Surface Water","0.8","1.4","0.06","0.2","0.016","0.022","0.02","1.9","101","6.6","1","5.1","8.2","29.9","29.7"
"Port Shelter","PM1","1994-09-07","1","Middle Water","0.7","1.5","0.05","0.16","0.02","0.022","0.02","1.1","99","6.4","2","2","8.2","29.7","29.9"
"Port Shelter","PM1","1994-09-07","1","Bottom Water","0.5","1.2","0.04","0.17","0.012","0.022","0.02","1.2","90","5.9","2","2.1","8.2","28.9","30.5"
"Port Shelter","PM1","1994-10-10","1","Surface Water","1","2.5","0.04","0.22","0.023","0.021","0.04","1.2","98","6.4","1","2.7","8.2","27.8","32.4"
"Port Shelter","PM1","1994-10-10","1","Middle Water","0.7","6.4","0.05","0.23","0.037","0.025","0.05","2.7","96","6.3","3","4","8.2","27.5","32.5"
"Port Shelter","PM1","1994-10-10","1","Bottom Water","0.8","140","0.14","0.58","0.061","0.032","0.08","2.6","78","5.2","1","11.9","8.2","27.4","32.5"
"Port Shelter","PM1","1994-11-23","1","Surface Water","0.6","1.6","0.04","0.26","0.126","0.033","0.14","0.9","92","6.4","1","0.1","8.4","23.8","32.9"
"Port Shelter","PM1","1994-11-23","1","Middle Water","0.4","1","0.04","0.18","0.139","0.032","0.15","1","90","6.3","<1","1.5","8.4","23.7","32.9"
"Port Shelter","PM1","1994-11-23","1","Bottom Water","0.3","14","0.05","0.24","0.14","0.034","0.16","2.2","89","6.2","26","12.4","8.4","23.6","33"
"Port Shelter","PM1","1994-12-15","1","Surface Water","0.7","3.8","0.05","0.51","0.07","0.046","0.11","0.8","88","6.4","6","2.6","8.2","21.6","32.9"
"Port Shelter","PM1","1994-12-15","1","Middle Water","0.6","4.4","0.05","0.46","0.063","0.044","0.11","0.7","82","6","8","2.4","8.2","21.6","33"
"Port Shelter","PM1","1994-12-15","1","Bottom Water","0.4","4.7","0.08","0.25","0.05","0.042","0.1","0.5","82","6","8","3","8.2","21.6","31.4"
"Port Shelter","PM1","1995-01-16","1","Surface Water","0.6","9.2","0.07","0.3","0.023","0.038","0.03","0.6","91","7","<1","1.6","8.2","17.8","33.3"
"Port Shelter","PM1","1995-01-16","1","Middle Water","0.7","9.3","0.04","0.32","0.025","0.037","0.03","1","87","6.8","<1","1.2","8.2","17.7","33.2"
"Port Shelter","PM1","1995-01-16","1","Bottom Water","0.6","8.6","0.04","0.14","0.028","0.036","0.03","0.8","86","6.8","11","0.7","8.2","17.5","33.2"
"Port Shelter","PM1","1995-02-15","1","Surface Water","2.8","7.6","0.05","0.45","0.23","0.034","0.23","1.5","96","7.6","60","0.1","8.3","17.2","32.2"
"Port Shelter","PM1","1995-02-15","1","Middle Water","1.3","6.7","0.06","0.27","0.12","0.022","0.12","0.4","96","7.6","10","0.1","8.3","17.2","32.2"
"Port Shelter","PM1","1995-02-15","1","Bottom Water","0.9","7.9","0.05","0.33","0.065","0.02","0.07","0.6","96","7.6","7","2.6","8.3","17.2","32.3"
"Port Shelter","PM1","1995-03-24","1","Surface Water","2.2","10","0.05","0.21","0.049","0.03","0.05","4.6","135","10.4","3","0.1","8.2","18.5","32"
"Port Shelter","PM1","1995-03-24","1","Middle Water","1.2","7.2","0.03","0.05","0.011","0.02","0.02","5.2","126","10.1","1","0.1","8.2","17","32.1"
"Port Shelter","PM1","1995-03-24","1","Bottom Water","1.3","16","0.06","0.06","0.018","0.023","0.02","6.8","120","9.7","3","2.9","8.2","16.3","32.3"
"Port Shelter","PM1","1995-04-21","1","Surface Water","2.1","2.4","0.08","0.21","0.014","0.012","0.02","4.5","101","7.4","22","2.2","8.2","21.3","31.8"
"Port Shelter","PM1","1995-04-21","1","Middle Water","0.4","2","0.07","0.1","0.033","0.021","0.04","2","101","7.6","4","1.2","8.2","20.5","32.4"
"Port Shelter","PM1","1995-04-21","1","Bottom Water","0.5","2.2","0.07","0.13","0.027","0.015","0.04","2.3","99","7.5","4","1.4","8.1","20","32.5"
"Port Shelter","PM1","1995-05-25","1","Surface Water","4.2","1.8","0.06","0.85","0.15","0.021","0.15","16","114","7.7","190","1.1","8.1","25.7","33"
"Port Shelter","PM1","1995-05-25","1","Middle Water","1.4","1.7","0.05","0.31","0.061","0.015","0.07","3.9","107","7.4","5","0.8","8","24.8","33.3"
"Port Shelter","PM1","1995-05-25","1","Bottom Water","0.9","1.5","0.03","0.33","0.056","0.018","0.06","2","99","6.8","<1","1.7","8","24.3","33.6"
"Port Shelter","PM1","1995-06-07","1","Surface Water","1","2.2","0.04","0.12","0.034","0.025","0.04","3","89","5.7","<1","0.1","8.1","28.9","33.5"
"Port Shelter","PM1","1995-06-07","1","Middle Water","1.1","2.2","0.03","0.1","0.054","0.018","0.06","3.4","87","5.6","<1","0.5","8.1","28.9","33.2"
"Port Shelter","PM1","1995-06-07","1","Bottom Water","1","2.1","0.03","0.15","0.035","0.014","0.04","2.8","88","5.7","<1","2.1","8","27.6","33.6"
"Port Shelter","PM1","1995-07-12","1","Surface Water","2.1","2.7","0.02","0.39","0.052","0.008","0.06","5.1","135","8.5","<1","1.6","8.5","30","27"
"Port Shelter","PM1","1995-07-12","1","Middle Water","2","3.1","0.02","0.24","0.073","0.002","0.08","5.9","106","6.9","3","1.1","8.5","28.6","29.4"
"Port Shelter","PM1","1995-07-12","1","Bottom Water","1","1.9","0.03","0.21","0.09","0.009","0.1","1.9","62","4.2","1","1.3","8.5","25.9","33.2"
"Port Shelter","PM1","1995-08-24","1","Surface Water","0.9","2.5","0.03","0.14","0.022","0.017","0.03","2.6","101","6.5","38","1.2","8.2","30.6","27"
"Port Shelter","PM1","1995-08-24","1","Middle Water","0.8","2","0.03","0.13","0.046","0.015","0.06","1.7","93","6.1","5","0.5","8.2","29.1","27.7"
"Port Shelter","PM1","1995-08-24","1","Bottom Water","0.8","2.2","0.03","0.05","0.037","0.017","0.04","1.6","91","6.2","1","3.1","8.1","26.5","30.9"
"Port Shelter","PM1","1995-09-18","1","Surface Water","0.7","2.1","<0.02","0.24","0.013","0.014","0.02","1.5","85","5.5","50","1.3","8.2","29.1","30.8"
"Port Shelter","PM1","1995-09-18","1","Middle Water","0.5","1.8","0.05","0.12","0.03","0.02","0.03","1.5","86","5.6","65","1","8.2","29","30.9"
"Port Shelter","PM1","1995-09-18","1","Bottom Water","0.4","1.6","0.04","0.11","0.015","0.02","0.02","1.4","86","5.6","36","3.2","8.1","28.5","32.2"
"Port Shelter","PM1","1995-10-23","1","Surface Water","0.5","1.1","0.04","0.05","0.033","0.014","0.04","0.9","98","6.5","<1","1.5","8.3","26.8","32.2"
"Port Shelter","PM1","1995-10-23","1","Middle Water","0.4","1.2","<0.02","0.06","0.013","0.015","0.02","0.9","98","6.6","<1","1.6","8.4","26.5","32.1"
"Port Shelter","PM1","1995-10-23","1","Bottom Water","0.4","1.6","<0.02","0.07","0.01","0.012","0.01","0.6","96","6.4","1","2.3","8.3","26.3","32.7"
"Port Shelter","PM1","1995-11-13","1","Surface Water","0.8","2","0.07","0.11","0.016","0.007","0.02","2.1","99","6.9","2","3.6","8.4","23.6","33.4"
"Port Shelter","PM1","1995-11-13","1","Middle Water","0.7","2.4","0.07","0.06","0.016","0.007","0.02","1.7","98","6.9","3","3.7","8.4","23","33.4"
"Port Shelter","PM1","1995-11-13","1","Bottom Water","0.9","2.3","0.09","0.08","0.021","0.012","0.03","1.1","99","7","2","3.7","8.4","22.9","33.5"
"Port Shelter","PM1","1995-12-14","1","Surface Water","0.9","1.1","0.26","0.36","0.048","0.019","0.05","1.2","59","4.4","50","2.5","8.3","19.5","33.8"
"Port Shelter","PM1","1995-12-14","1","Middle Water","0.8","1.5","0.25","0.18","0.039","0.016","0.04","1.1","56","4.2","5","2.4","8.3","19.5","33.9"
"Port Shelter","PM1","1995-12-14","1","Bottom Water","0.7","1","0.26","0.09","0.045","0.009","0.05","0.9","53","4","20","2.6","8.3","19.3","33.9"
"Port Shelter","PM1","1996-01-15","1","Surface Water","0.5","1.2","0.11","0.28","0.054","0.007","0.06","1.1","69","5.2","5","3.6","8.5","18.8","34.1"
"Port Shelter","PM1","1996-01-15","1","Middle Water","0.5","1.7","0.13","0.27","0.049","0.015","0.06","0.7","70","5.3","2","3.4","8.5","18.7","34.3"
"Port Shelter","PM1","1996-01-15","1","Bottom Water","0.6","1","0.1","0.19","0.054","0.011","0.06","0.9","71","5.5","<1","5.6","8.5","18.4","34.1"
"Port Shelter","PM1","1996-02-07","1","Surface Water","1.1","1.5","0.14","0.14","0.023","0.009","0.03","0.2","82","6.3","5","0.4","8.2","18.1","34.5"
"Port Shelter","PM1","1996-02-07","1","Middle Water","0.6","1.2","0.14","0.14","0.032","0.012","0.04","0.3","82","6.3","13","0.4","8.2","18.1","34.5"
"Port Shelter","PM1","1996-02-07","1","Bottom Water","0.5","1.3","0.1","0.17","0.042","0.012","0.05","<0.2","83","6.4","15","1","8.2","17.9","34.4"
"Port Shelter","PM1","1996-03-20","1","Surface Water","0.7","1.1","0.04","0.13","0.029","0.015","0.04","1","88","6.6","58","2.2","8.1","19.7","34.2"
"Port Shelter","PM1","1996-03-20","1","Middle Water","0.6","0.8","0.05","0.09","0.03","0.01","0.04","1.3","89","6.6","80","2","8.1","19.8","34.2"
"Port Shelter","PM1","1996-03-20","1","Bottom Water","0.4","2.6","0.06","0.05","0.046","0.017","0.05","0.7","90","6.8","4","2.6","8.1","19.1","34.2"
"Port Shelter","PM1","1996-04-12","1","Surface Water","0.5","2.2","0.08","0.21","0.015","0.02","0.02","2.1","86","6.5","5","3.4","8.1","19.3","34"
"Port Shelter","PM1","1996-04-12","1","Middle Water","0.5","2.4","0.07","0.23","0.014","0.019","0.02","1.5","92","6.9","2","3.1","8.1","19.3","34.1"
